"","DATESTAMP","COLOR","HHID","UNIQUE_HHID","HAVEPHONE","SPOUSEMOBILE","NUMOTHERPHONES","PRIMARYCOOK","AGE","FUEL","KNOWLUNCH","LUNCHYESTERDAY","WOODLASTWEEK","WOODLASTMONTH","GATHERWOODWEEK","GATHERLASTMONTH","VEHICLE","STOVES","DECISIONS","NOTES","DATESURVEY","PARISH","DATE","GROUP","MAXBID","MAXBIDNOVEL","SALE_DATE","SERIALNUMBER","PAID_PRICE","GENDER","STATUS","INCOME","HOWPAID","MAINEMPLOYER","TIMEEMPLOYED","HAVEPHONE1","SPOUSEMOBILE1","COWS","HOWMANYCOWS","VEHICLE1","TV","RADIO","FUEL1","WOODLASTWEEK1","WOODLASTMONTH1","GATHERWOODWEEK1","GATHERLASTMONTH1","STOVES1","PRIMARYCOOK1","PRIMARYCOOK2","DECISIONS1","DECISIONS2","TYPICALNUMEATING","WINNING_AMOUNT","WIN_TRADITIONAL_OFFER","WIN_NOVEL_OFFER","DEPOSIT_ON_SALES_DAY","PAID_IN_FULL","BALANCE_DUE_AFTER_SALES_MEETING","TOTAL_COLLECTED","RETURNED","DEFAULT","PAYMENT_COMPLETE","AMOUNT_REFUNDED","NOTES_WINNERS","DATE_SALE","FORECASTED_COLLECTION","ACTUAL_COLLECTION","FEMALE","HAVEPHONE2","VEHICLE_DISCRETE","BICYCLE_DUMMY","CAR_DUMMY","MOTORCYCLE_DUMMY","RADIO_DUMMY","BUYWOOD_DUMMY","GATHERWOOD_DUMMY","RESPONDENT_PRIMARY_COOK","HH_PHONES","WOOD","MARRIED1","MARRIED","TIME_EMPLOYED","WIFECOOK","JOINTDECISION","TSF_PRIMARY","SELFEMPLOYED","KNOWLUNCH_Dummy","TYPICALNUMEATING_Dummy","CASHPAID_Dummy","INCOME_Dummy","COWS_Dummy","TV_Dummy","ASSET_TOTAL","No_message","Improves_Health","Time_Money_Health","Time_Money","Female_AGE","Female_MARRIED","Female_WIFECOOK","Female_JOINTDECISION","Female_KNOWLUNCH_Dummy","Female_LUNCHYESTERDAY","Female_HH_PHONES","Female_INCOME_Dummy","Female_MOTORCYCLE_DUMMY","Female_CAR_DUMMY","Female_RADIO_DUMMY","Female_COWS_Dummy","Female_TV_Dummy","Female_WOOD","Female_TSF_PRIMARY","Female_BUYWOOD_DUMMY","Female_GATHERWOOD_DUMMY","Female_TotalAsset"
"261","2002-02-12 12:44","White","C",215,"Yesnonumber","Yes but I don`t know the phone number",NA,"Spouse",50,"Wood","Yes",7,"No","No","Yes","Yes","Motorcycle","None","Respondent & Spouse Jointly","He was so greatiful","02-Feb-12","Kabarama","2002-02-12","No Message",3.97614314115308,7.95228628230616,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash and in-kind","Self-employed","All year","Participant owns phone","Spouse owns phone","Yes","6-10 cows","Motorcycle","No","Yes","Wood","No","No","Yes","Yes","None","Spouse","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Motorcycle",0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,"0",1,1,1,0,2849.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"263","2002-02-12 12:54","Yellow","W",273,"No","No",NA,"Spouse",57,"Wood","Yes",9,"No","Yes","Yes","Yes","Bicycle","Charcoal Stove","Respondent & Spouse Jointly","none","02-Feb-12","Kabarama","2002-02-12","Improves Health",7.15705765407555,7.15705765407555,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash and in-kind","Self-employed","All year","Participant does not own phone","Spouse does not own phone","No",NA,"Bicycle","No","Yes","Wood","No","Yes","Yes","Yes","Charcoal Stove","Spouse","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Bicycle",1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,"0",1,1,0,0,83.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264","2002-02-12 12:29","White","A",208,"Yes","No",NA,"Spouse",40,"Wood","Yes",8,"No","No","Yes","Yes","None","Built-in Mud Stove","Respondent & Spouse Jointly","ok","02-Feb-12","Kabarama","2002-02-12","No Message",27.8330019880716,35.7852882703777,"2002-02-12","EG1JO82387",NA,"Male","Married (monogamous)","Yes","Cash and in-kind","Self-employed","All year","Participant owns phone","Spouse does not own phone","No",NA,"None","No","Yes","Wood","No","No","Yes","Yes","Built-in Mud Stove","Spouse","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","No we had less than usual",23.8568588469185,1,0,1.98807157057654,0,55000,0,1,0,0,5000,NA,"02-Feb-12","09-Mar-12","24-Apr-12",0,1,"None",0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,"0",1,1,0,0,48.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265","2002-02-12 10:52","Pink","J",237,"Yes","Yes I can enter the phone number",NA,"Respondent",39,"Wood","Yes",5,"No","No","Yes","Yes","None","None","Respondent & Spouse Jointly","no","02-Feb-12","Kabarama","2002-02-12","Time, Money and Health",1.98807157057654,11.9284294234592,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Self-employed","All year","Participant owns phone","Spouse owns phone","No",NA,"None","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"None",0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"1",1,1,0,0,48.09,0,0,1,0,39,1,1,1,1,5,1,1,0,0,1,0,0,1,1,0,1,48.09
"266","2002-02-12 10:29","Orange","G",227,"Yes","Yes I can enter the phone number",NA,"Respondent",28,"Wood","Yes",4,"Yes","Yes","No","Yes","Bicycle","None","Respondent & Spouse Jointly","none","02-Feb-12","Kabarama","2002-02-12","Saves Time and Money",7.95228628230616,15.9045725646123,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Self-employed","All year","Participant owns phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","Yes","Yes","No","Yes","None","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1",1,1,0,0,117.79,0,0,0,1,28,1,1,1,1,4,1,1,0,0,1,0,0,1,1,1,1,117.79
"267","2002-02-12 11:30","Pink","T",263,"No",NA,NA,"Respondent",57,"Wood","Yes",3,"No","No","Yes","Yes","None","None","Respondent","no","02-Feb-12","Kabarama","2002-02-12","Time, Money and Health",3.97614314115308,5.96421471172962,NA,NA,NA,"Female","Widow or Widower","Yes","Cash only","Self-employed","All year","Participant does not own phone",NA,"No",NA,"None","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent","Wife","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"None",0,0,0,1,0,1,1,2,1,0,0,1,1,0,1,1,1,"1",1,1,0,0,13.83,0,0,1,0,57,0,1,0,1,3,2,1,0,0,1,0,0,1,1,0,1,13.83
"268","2002-02-12 11:55","White","P",253,"Yes",NA,"4","Children",17,"Wood","Yes",6,"No","Yes","No","No","Motorcycle","None","Father or Mother","He was representing the mum","02-Feb-12","Kabarama","2002-02-12","No Message",3.97614314115308,5.96421471172962,NA,NA,NA,"Male","Single (never married)","No",NA,NA,NA,"Participant owns phone",NA,"No",NA,"Motorcycle","No","Yes","Wood","No","Yes","No","No","None","Children","Children","Father or Mother","Father or Mother","No we had more than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Motorcycle",0,0,1,1,1,0,0,2,1,0,0,0,0,0,1,0,1,"0",NA,0,0,0,831.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269","2002-02-12 11:16","Pink","B",211,"Yes","Yes I can enter the phone number","1","Respondent",35,"Wood","Yes",4,"No","No","Yes","Yes","Bicycle","None","Respondent & Spouse Jointly","no","02-Feb-12","Kabarama","2002-02-12","Time, Money and Health",3.97614314115308,3.97614314115308,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Self-employed","All year","Participant owns phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,0,1,1,2,1,1,1,1,1,1,1,1,1,"0",1,1,0,0,117.79,0,0,1,0,35,1,1,1,1,4,2,1,0,0,1,0,0,1,1,0,1,117.79
"270","2002-02-12 11:43","Orange","H",231,"Yes","Yes I can enter the phone number",NA,"Spouse",50,"Wood","No",NA,"No","No","Yes","Yes","Bicycle","None","Respondent & Spouse Jointly","none","02-Feb-12","Kabarama","2002-02-12","Saves Time and Money",3.97614314115308,5.96421471172962,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash only","Non-family member","All year","Participant owns phone","Spouse owns phone","Yes","0-5 cows","Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Spouse","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Bicycle",1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,NA,1,1,1,0,874.48,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
"271","2002-02-12 11:47","Pink","X",274,"No",NA,NA,"Other",18,"Wood","Yes",2,"No","No","Yes","Yes","None","None","Other- DO NOT SPECIFY","no","02-Feb-12","Kabarama","2002-02-12","Time, Money and Health",27.8330019880716,27.8330019880716,NA,NA,NA,"Male","Single (never married)","No",NA,NA,NA,"Participant does not own phone",NA,"No",NA,"None","No","No","Wood","No","No","Yes","Yes","None","Other","Other","Other","Other","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"None",0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,"0",NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"272","2002-02-12 12:17","White","F",225,"Yes",NA,NA,"Other",23,"Wood","No",NA,"No","No","Yes","Yes","Bicycle|Motorcycle","Built-in Mud Stove","Respondent & Spouse Jointly","ok","02-Feb-12","Kabarama","2002-02-12","No Message",11.9284294234592,15.9045725646123,NA,NA,NA,"Male","Single (never married)","Yes","Cash and in-kind","Self-employed","All year","Participant owns phone",NA,"No",NA,"Motorcycle","No","Yes","Wood","No","No","Yes","Yes","Built-in Mud Stove","Other","Other","Respondent & Spouse Jointly","Wife & Husband Jointly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Bicycle|Motorcycle",1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,NA,1,1,0,0,901.49,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
"273","2002-02-12 12:29","Orange","L",242,"Yes","Yes I can enter the phone number","2","Respondent",37,"Wood","Yes",7,"No","No","Yes","Yes","Bicycle","None","Respondent & Spouse Jointly","none","02-Feb-12","Kabarama","2002-02-12","Saves Time and Money",23.8568588469185,23.8568588469185,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Family member","Seasonal","Participant owns phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,0,1,1,2,1,1,1,0,1,1,1,0,1,"1",1,1,0,0,117.79,0,0,0,1,37,1,1,1,1,7,2,1,0,0,1,0,0,1,1,0,1,117.79
"274","2002-02-12 10:47","Orange","O",248,"No","No",NA,"Respondent",26,"Wood","Yes",5,"No","No","Yes","Yes","None","None","Respondent & Spouse Jointly","none","02-Feb-12","Kabarama","2002-02-12","Saves Time and Money",1.98807157057654,7.95228628230616,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Family member","Seasonal","Participant does not own phone","Spouse does not own phone","No",NA,"None","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"None",0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,"1",1,1,0,0,13.83,0,0,0,1,26,1,1,1,1,5,0,1,0,0,1,0,0,1,1,0,1,13.83
"275","2002-02-12 12:55","Orange","Q",255,"Yesnonumber","No",NA,"Spouse",39,"Wood","No",NA,"Yes","Yes","No","Yes","None","None","Respondent & Spouse Jointly","none","02-Feb-12","Kabarama","2002-02-12","Saves Time and Money",7.95228628230616,23.8568588469185,"2002-02-12","EG1JO8",NA,"Male","Married (monogamous)","Yes","Cash and in-kind","Family member","Seasonal","Participant owns phone","Spouse does not own phone","No",NA,"None","No","No","Wood","Yes","Yes","No","Yes","None","Spouse","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly",NA,23.8568588469185,0,1,5.96421471172962,0,45000,15000,1,0,0,0,NA,"02-Feb-12","03-Mar-12","24-Apr-12",0,1,"None",0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,NA,1,1,0,0,34.26,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
"276","2002-02-12 12:49","Orange","K",240,"Yes","Yes I can enter the phone number",NA,"Spouse",64,"Wood","No",NA,"No","No","Yes","Yes","Bicycle","None","Respondent & Spouse Jointly","none","02-Feb-12","Kabarama","2002-02-12","Saves Time and Money",15.9045725646123,23.8568588469185,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash and in-kind","Self-employed","All year","Participant owns phone","Spouse owns phone","Yes","6-10 cows","Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Spouse","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Bicycle",1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,NA,1,1,1,0,2135.63,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
"277","2002-02-12 12:12","Pink","D",218,"Yes",NA,NA,"Respondent",38,"Wood","Yes",6,"No","No","Yes","Yes","Bicycle","None","Father or Mother","no","02-Feb-12","Kabarama","2002-02-12","Time, Money and Health",8.94632206759443,8.94632206759443,NA,NA,NA,"Female","Divorced or Separated","Yes","Cash only","Self-employed","All year","Participant owns phone",NA,"Yes","6-10 cows","Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Father or Mother","Father or Mother","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,"0",1,1,1,0,2135.63,0,0,1,0,38,0,1,0,1,6,1,1,0,0,1,1,0,1,1,0,1,2135.63
"278","2002-02-12 13:04","Yellow","Z",280,"Yes","No",NA,"Spouse",36,"Wood","Yes",8,"No","No","Yes","Yes","Bicycle|Motorcycle","None","Respondent","none","02-Feb-12","Kabarama","2002-02-12","Improves Health",7.95228628230616,10.337972166998,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash and in-kind","Self-employed","All year","Participant owns phone","Spouse does not own phone","No",NA,"Motorcycle","No","Yes","Wood","No","No","Yes","Yes","None","Spouse","Wife","Respondent","Husband","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Bicycle|Motorcycle",1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,"1",1,1,0,0,901.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279","2002-02-12 11:43","Pink","G",228,"Yes","No",NA,"Spouse",46,"Wood","Yes",7,"Yes","Yes","Yes","Yes","Bicycle","Charcoal Stove","Respondent & Spouse Jointly","no","02-Feb-12","Kabarama","2002-02-12","Time, Money and Health",3.97614314115308,6.36182902584493,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Self-employed","All year","Participant owns phone","Spouse does not own phone","Yes","6-10 cows","Bicycle","No","Yes","Wood","Yes","Yes","Yes","Yes","Charcoal Stove","Spouse","Husband","Respondent & Spouse Jointly","Wife & Husband Jointly","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,1,1,0,2,1,1,1,1,0,1,0,1,1,"0",1,1,1,0,2135.63,0,0,1,0,46,1,0,1,1,7,2,1,0,0,1,1,0,1,0,1,1,2135.63
"280","2002-02-12 12:44","Pink","N",246,"Yes","Yes I can enter the phone number",NA,"Spouse",29,"Wood","Yes",5,"No","No","Yes","Yes","Bicycle","None","Respondent","no","02-Feb-12","Kabarama","2002-02-12","Time, Money and Health",7.95228628230616,9.9403578528827,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash only","Non-family member","All year","Participant owns phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Spouse","Wife","Respondent","Husband","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Bicycle",1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,"1",1,1,0,0,117.79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"281","2002-09-12 15:56","White","X1",334,"Yes","Yes but I don`t know the phone number",NA,"Spouse",45,"Wood","Yes",6,"No","No","Yes","Yes","None","None","Respondent & Spouse Jointly","Ok","09-Feb-12","Kakigaani","2002-09-12","No Message",1.98807157057654,7.95228628230616,NA,NA,NA,"Male","Married (polygamous)","Yes","Cash only","Self-employed","All year","Participant owns phone","Spouse owns phone","No",NA,"None","No","Yes","Wood","No","No","Yes","Yes","None","Spouse","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"None",0,0,0,1,0,1,0,2,1,0,1,1,1,1,1,1,1,"0",1,1,0,0,48.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282","2002-09-12 15:09","Pink","V1",328,"No","Yes I can enter the phone number",NA,"Respondent",25,"Wood|Charcoal","Yes",2,"Yes","Yes","Yes","Yes","None","None","Spouse","man and woman","09-Feb-12","Kakigaani","2002-09-12","Improves Health",3.97614314115308,3.97614314115308,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Self-employed","All year","Participant does not own phone","Spouse owns phone","No",NA,"None","No","Yes","Wood|Charcoal","Yes","Yes","Yes","Yes","None","Respondent","Wife","Spouse","Husband","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"None",0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1",1,1,0,0,13.83,0,1,0,0,25,1,1,0,1,2,1,1,0,0,1,0,0,1,1,1,1,13.83
"283","2002-09-12 15:17","White","A1",283,"No","Yes I can enter the phone number",NA,"Respondent",29,"Wood","Yes",2,"Yes","No","Yes","Yes","Motorcycle","None","Spouse","Ok","09-Feb-12","Kakigaani","2002-09-12","No Message",1.98807157057654,7.95228628230616,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Self-employed","Seasonal","Participant does not own phone","Spouse owns phone","No",NA,"Motorcycle","No","Yes","Wood","Yes","No","Yes","Yes","None","Respondent","Wife","Spouse","Husband","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"Motorcycle",0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,"0",1,1,0,0,797.53,1,0,0,0,29,1,1,0,1,2,1,1,1,0,1,0,0,1,1,1,1,797.53
"284","2002-09-12 15:33","Yellow","F1",296,"Yes","Yes I can enter the phone number",NA,"Respondent",23,"Wood","Yes",5,"No","Yes","Yes","No","None","None","Respondent","ok","09-Feb-12","Kakigaani","2002-09-12","Saves Time and Money",7.95228628230616,7.95228628230616,NA,NA,NA,"Female","Married (monogamous)","No",NA,NA,NA,"Participant owns phone","Spouse owns phone","No",NA,"None","No","Yes","Wood","No","Yes","Yes","No","None","Respondent","Wife","Respondent","Wife","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"None",0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,"1",NA,0,0,0,48.09,0,0,0,1,23,1,1,0,1,5,1,0,0,0,1,0,0,1,1,1,1,48.09
"285","2002-09-12 15:36","White","V1",329,"Yes","Yes but I don`t know the phone number",NA,"Respondent",21,"Wood","Yes",4,"No","No","Yes","Yes","Motorcycle","None","Spouse","Ok","09-Feb-12","Kakigaani","2002-09-12","No Message",7.95228628230616,7.95228628230616,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Self-employed","Seasonal","Participant owns phone","Spouse owns phone","No",NA,"Motorcycle","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Spouse","Husband","No we had more than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Motorcycle",0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,"0",1,1,0,0,831.79,1,0,0,0,21,1,1,0,1,4,1,1,1,0,1,0,0,1,1,0,1,831.79
"286","2002-09-12 16:14","Orange","D1",290,"Yesnonumber",NA,NA,"Respondent",49,"Wood","Yes",1,"Yes","No","Yes","No","None","None","Respondent","good","09-Feb-12","Kakigaani","2002-09-12","Time, Money and Health",1.98807157057654,3.97614314115308,NA,NA,NA,"Female","Divorced or Separated","Yes","Cash only","Self-employed","All year","Participant owns phone",NA,"No",NA,"None","No","Yes","Wood","Yes","No","Yes","No","None","Respondent","Wife","Respondent","Wife","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"None",0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,"0",1,1,0,0,48.09,0,0,1,0,49,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,48.09
"287","2002-09-12 15:13","Orange","W1",331,"Yes","No",NA,"Respondent",25,"Wood","Yes",3,"Yes","Yes","Yes","Yes","Bicycle","Charcoal Stove","Respondent & Spouse Jointly","good","09-Feb-12","Kakigaani","2002-09-12","Time, Money and Health",5.96421471172962,7.95228628230616,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash only","Self-employed","All year","Participant owns phone","Spouse does not own phone","No",NA,"Bicycle","No","Yes","Wood","Yes","Yes","Yes","Yes","Charcoal Stove","Respondent","Husband","Respondent & Spouse Jointly","Wife & Husband Jointly","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Bicycle",1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,"1",1,1,0,0,117.79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"288","2002-09-12 16:46","Orange","L1",308,"Yes","No",NA,"Respondent",34,"Wood","No",NA,"No","No","Yes","Yes","None","Charcoal Stove","Respondent & Spouse Jointly","good","09-Feb-12","Kakigaani","2002-09-12","Time, Money and Health",NA,NA,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Non-family member","All year","Participant owns phone","Spouse does not own phone","No",NA,"None","No","No","Wood","No","No","Yes","Yes","Charcoal Stove","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"None",0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,NA,1,1,0,0,34.26,0,0,1,0,34,1,1,1,0,NA,1,1,0,0,0,0,0,1,0,0,1,34.26
"289","2002-09-12 15:01","Yellow","W1",333,"No","No",NA,"Spouse",20,"Wood","Yes",3,"No","No","Yes","Yes","None","None","Respondent","has goats","09-Feb-12","Kakigaani","2002-09-12","Saves Time and Money",3.97614314115308,3.97614314115308,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash and in-kind","Self-employed","All year","Participant does not own phone","Spouse does not own phone","No",NA,"None","No","No","Wood","No","No","Yes","Yes","None","Spouse","Wife","Respondent","Husband","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"None",0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,"1",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290","2002-09-12 16:09","White","W1",332,"Yes",NA,NA,"Respondent",58,"Wood","Yes",4,"No","No","Yes","Yes","Bicycle","Built-in Mud Stove","Respondent","Ok","09-Feb-12","Kakigaani","2002-09-12","No Message",1.98807157057654,3.97614314115308,NA,NA,NA,"Female","Divorced or Separated","Yes","Cash only","Self-employed","Seasonal","Participant owns phone",NA,"No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","Built-in Mud Stove","Respondent","Wife","Respondent","Wife","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,0,1,1,2,1,0,0,0,1,0,0,1,1,"1",1,1,0,0,117.79,1,0,0,0,58,0,1,0,1,4,2,1,0,0,1,0,0,1,0,0,1,117.79
"291","2002-09-12 16:30","Orange","R1",318,"Yesnonumber","No",NA,"Respondent",50,"Wood","Yes",6,"No","Yes","Yes","Yes","None","None","Spouse","good","09-Feb-12","Kakigaani","2002-09-12","Time, Money and Health",0.99403578528827,1.98807157057654,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Non-family member","All year","Participant owns phone","Spouse does not own phone","No",NA,"None","No","Yes","Wood","No","Yes","Yes","Yes","None","Respondent","Wife","Spouse","Husband","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"None",0,0,0,1,1,1,1,2,1,1,1,1,1,0,1,0,1,"0",1,1,0,0,48.09,0,0,1,0,50,1,1,0,1,6,2,1,0,0,1,0,0,1,1,1,1,48.09
